sequence,short_hash,date,status,exe_size,iso_size,message
2815,919d688b,2026-04-02T07:37:28-07:00,failed,0,0,Record summary artifact input parent dir basename count
2816,8838cadb,2026-04-02T07:47:23-07:00,failed,0,0,Print digest contract summary in verifier
2817,69b6a0c0,2026-04-02T07:57:25-07:00,failed,0,0,Print digest contract summary during refresh
2818,6844e06b,2026-04-02T08:07:51-07:00,failed,0,0,Add digest contract token to summary text
2819,3f77c184,2026-04-02T08:17:53-07:00,failed,0,0,Store digest contract in summary json
2820,e9d41812,2026-04-02T08:27:57-07:00,failed,0,0,Assert digest contract during refresh
2821,8aad516c,2026-04-02T08:38:27-07:00,failed,0,0,Add digest contract sha256 to summaries
2822,58cbdc3e,2026-04-02T08:48:14-07:00,failed,0,0,Print digest contract sha256 in operator output
2823,954333fb,2026-04-02T08:58:56-07:00,failed,0,0,Version the digest contract schema
2824,f507900b,2026-04-02T09:08:58-07:00,failed,0,0,Record digest contract field count
2825,724431e7,2026-04-02T09:17:05-07:00,failed,0,0,Use canonical scene-default boot for MARY 1 capture
2826,dbd7158d,2026-04-02T09:25:41-07:00,failed,0,0,Unblock refresh before report generation completes
2827,a2d70f4d,2026-04-02T09:29:02-07:00,failed,0,0,Preserve frame regression baselines during refresh
2828,82e874f1,2026-04-02T09:37:28-07:00,failed,0,0,Fix verification summary contract hashing check
2829,70944b3d,2026-04-02T09:49:56-07:00,failed,0,0,Use canonical scene-default boot for FISHING 1 capture
2830,5ffa57e5,2026-04-02T10:26:09-07:00,failed,0,0,Normalize capture artifact paths for deterministic outputs
2831,24e3ab70,2026-04-02T10:42:06-07:00,failed,0,0,Remove run-specific noise from capture artifacts
2832,1007adf3,2026-04-02T11:26:16-07:00,failed,0,0,Add JOHNNY 1 to deterministic review scene set
2833,ba46cf85,2026-04-02T11:57:54-07:00,failed,0,0,Capture later deterministic JOHNNY 1 scene phase
2834,a380385d,2026-04-02T13:14:09-07:00,failed,0,0,Fix host exact ADS capture initialization
2835,ef30f589,2026-04-02T13:16:10-07:00,failed,0,0,Add exact scene boot mode for host captures
2836,98e56ed7,2026-04-02T13:25:07-07:00,failed,0,0,Probe exact MARY 3 in host review refresh
2837,7366134e,2026-04-02T13:46:04-07:00,failed,0,0,Use story-direct for exact scene host capture
2838,2dec6b9a,2026-04-02T13:54:17-07:00,failed,0,0,Use ADS boot for exact scene host capture
2839,a2d5e1ea,2026-04-02T14:23:17-07:00,failed,0,0,Probe ADS-backed MARY 5 in host review refresh
2840,4fef3955,2026-04-02T15:06:10-07:00,failed,0,0,Normalize semantic corpus root for deterministic builds
2841,6e1ad81c,2026-04-02T15:39:20-07:00,failed,0,0,Disable random island clouds during scripted capture
2842,66a08b26,2026-04-02T15:55:20-07:00,failed,0,0,Honor island state overrides during host capture
2843,51d23290,2026-04-02T16:39:38-07:00,failed,0,0,Add forced story-day override for host capture
2844,bf74f26b,2026-04-02T17:00:23-07:00,failed,0,0,Fix host story direct scene boot parsing
2845,3ef33aff,2026-04-02T17:06:29-07:00,failed,0,0,Initialize story state for direct scene boot
2846,4f3080fb,2026-04-02T17:15:49-07:00,failed,0,0,Set scene offsets for direct story playback
2847,da881f2e,2026-04-02T17:31:29-07:00,failed,0,0,Run lead-in context for requested final story scenes
2848,10676344,2026-04-02T18:00:25-07:00,failed,0,0,Honor explicit scene day during host capture
2849,24cd41b4,2026-04-02T18:10:13-07:00,failed,0,0,Use story direct for exact host scene capture
2850,f320539f,2026-04-02T18:22:48-07:00,failed,0,0,Add raft stage override for host capture
2851,56cd2a11,2026-04-02T18:37:51-07:00,failed,0,0,Add scene offset override for host capture
2852,62766f0e,2026-04-02T19:16:20-07:00,failed,0,0,Remap MARY 1 capture and stop at final frame
2853,afa41b60,2026-04-02T19:45:52-07:00,failed,0,0,Remap FISHING 1 capture to deterministic story body
2854,8ba4f0e5,2026-04-02T20:27:56-07:00,failed,0,0,Add capture prelude for remapped story scenes
2855,52609099,2026-04-02T20:47:59-07:00,failed,0,0,Add frame-list capture for fishing review scene
2856,90fc1341,2026-04-02T21:09:19-07:00,failed,0,0,Trim Mary 1 review frames for cleaner identification corpus
2857,58b5180d,2026-04-02T21:48:48-07:00,failed,0,0,Add screenshot character truth and comparison scripts
2858,dc9007f3,2026-04-02T21:56:00-07:00,failed,0,0,Add HTML report for screenshot character truth diffs
2859,b923d55f,2026-04-02T22:09:32-07:00,failed,0,0,Add PS1 screenshot character check workflow
2860,e0221d6b,2026-04-02T22:21:44-07:00,success,124928,38918544,Add overlay-backed PS1 screenshot checks
2861,3de5f46c,2026-04-02T22:44:05-07:00,success,124928,38918544,Simplify PS1 screenshot truth checks
2862,a16a0d16,2026-04-02T23:27:24-07:00,success,124928,38918544,Support single-scene screenshot truth checks
2863,d14aebb1,2026-04-03T06:54:52-07:00,success,124928,38918544,Add one-command PS1 screenshot checks
2864,c8f9c850,2026-04-03T07:39:59-07:00,success,124928,38918544,Default PS1 screenshot harness to headless regtest
2865,119b8eb7,2026-04-03T08:04:51-07:00,success,129024,38923248,Harden headless PS1 screenshot harness boot path
2866,982e56c3,2026-04-03T08:33:54-07:00,success,129024,38923248,Default headless PS1 harness to manifest boots
2867,588f93f0,2026-04-03T08:41:13-07:00,success,129024,38923248,Handle PS1 overlay decode misses gracefully
2868,d25f447a,2026-04-03T09:23:24-07:00,success,129024,38923248,Move PS1 capture overlay into visible headless viewport
2869,a414bf57,2026-04-03T09:36:57-07:00,success,131072,38925600,Add PS1 overlay mask baseline capture mode
2870,4d1e23e8,2026-04-03T09:51:48-07:00,success,131072,38925600,Automate paired headless PS1 overlay checks
2871,683c57d3,2026-04-03T11:18:10-07:00,success,131072,38925600,Fix PS1 overlay frame composition and panel placement
2872,15a2bc1f,2026-04-03T11:40:50-07:00,success,131072,38925600,Use PS1 actor markers to recover character identity
2873,03fde49d,2026-04-03T12:32:02-07:00,success,131072,38925600,Ignore draw-count mismatches for overlay-derived PS1 truth
2874,fa838a5a,2026-04-03T13:59:04-07:00,success,131072,38925600,Forward console logging in headless scene regtest
2875,eaef5bdb,2026-04-03T14:13:29-07:00,success,131072,38925600,Recover coarse PS1 overlay positions from actor panel
2876,0a1143ed,2026-04-03T14:25:30-07:00,success,131072,38925600,Align PS1 MARY 1 regtest scene boot with references
2877,90ba67c5,2026-04-03T14:44:32-07:00,success,131072,38925600,Fix PS1 boot override parsing for overlay harness
2878,0d6e8e93,2026-04-03T15:06:22-07:00,success,131072,38925600,Require explicit headless frame selection for PS1 checks
2879,e5b31260,2026-04-03T15:17:18-07:00,success,131072,38925600,Recover named PS1 actor identity from marker panel
2880,a7df7fa9,2026-04-03T15:28:01-07:00,success,131072,38925600,Recover coarse PS1 position from actor panel buckets
2881,a6e97e92,2026-04-03T15:39:16-07:00,success,131072,38925600,Add explicit boot option to headless PS1 checker
2882,e1db92ea,2026-04-03T15:56:41-07:00,success,131072,38925600,Guard headless skip-build against stale boot override
2883,b92cd7c9,2026-04-03T16:02:57-07:00,success,131072,38925600,Seed headless PS1 regtests by default
2884,33f88164,2026-04-03T16:54:19-07:00,success,131072,38925600,Reject bogus wrapper options in PS1 check script
2885,9710b128,2026-04-03T18:11:00-07:00,success,131072,38925600,Skip PS1 title screen for scripted boot overrides
2886,325e51df,2026-04-03T18:50:30-07:00,success,131072,38925600,Serialize headless PS1 regtest builds
2887,c15ffd66,2026-04-03T19:31:29-07:00,success,131072,38925600,Add PS1 capture mode runtime marker
2888,ba8ef05f,2026-04-03T19:52:12-07:00,success,131072,38925600,Record raw DuckStation hashes in regtest results
2889,26f8fff3,2026-04-03T21:42:39-07:00,success,131072,38925600,Fix PS1 scripted boot graphics initialization
2890,d27129fb,2026-04-04T02:59:04-07:00,success,133120,38927952,Parse PS1 boot scene modifiers
2891,053ff31c,2026-04-04T03:17:06-07:00,success,135168,38930304,Add fishing restore pilot to PS1 header
2892,b2e43a96,2026-04-04T03:51:28-07:00,success,135168,38930304,Fix PS1 regtest printf extraction
2893,4ac4aea0,2026-04-04T04:49:54-07:00,success,135168,38930304,Support tagged direct TTM boots on PS1
2894,3a6d6f55,2026-04-04T05:07:12-07:00,success,135168,38930304,Initialize ADS scene state for direct TTM boots
2895,ec68a346,2026-04-04T05:13:30-07:00,success,135168,38930304,Avoid actor hallucinations without panel markers
2896,0166fa85,2026-04-04T06:39:57-07:00,success,135168,38930304,Apply PS1 island boot overrides before direct boots
2897,8577e4f1,2026-04-04T06:48:31-07:00,success,135168,38930304,Route PS1 ADS scene layers through background surface
2898,d6d9fe7e,2026-04-04T12:13:15-07:00,success,133120,38927952,Unblock BUILDING scenes and fix PS1 printf crashes in game loop
2899,4b41607d,2026-04-04T12:42:51-07:00,success,133120,38927952,Improve cold-boot ADS recovery and mark FISHING 1/2 blocked
2900,397ef64c,2026-04-04T13:49:20-07:00,success,133120,38927952,Add development environment setup script for Pop!_OS/Ubuntu
2901,ef138f5a,2026-04-04T14:19:16-07:00,success,133120,38927952,Add PS1 binary library builder for historical regression analysis
2902,3cc47f01,2026-04-04T14:23:28-07:00,success,133120,38927952,Clean up repository and add PS1 testing documentation
2903,874dbb42,2026-04-06T07:58:39-07:00,success,133120,38927952,Add binary-library scene sweep harness
2904,59736351,2026-04-06T08:42:34-07:00,success,135168,38930304,Apply PS1 story boot overrides before scripted runs
2905,6ed9dd63,2026-04-06T09:24:28-07:00,success,135168,38930304,Add reference compare to binary-library scene sweep
2906,3e7c3aa4,2026-04-06T10:10:17-07:00,success,135168,38930304,Tighten title-screen detection for scene compare
2907,2ddee64f,2026-04-06T10:37:41-07:00,success,135168,38930304,Make story scene boots exact by default
2908,186e6fe3,2026-04-07T08:10:35-07:00,success,135168,38930304,Add late-scene compare knobs to binlib scene sweep
2909,a54fc964,2026-04-07T08:11:37-07:00,success,135168,38930304,Use shared Docker detection in binary library builder
2910,9dade7e4,2026-04-07T12:14:22-07:00,success,135168,38930304,Add PS1 vs host review page wrapper
2911,93d72e4f,2026-04-07T12:17:36-07:00,success,135168,38930304,Archive PS1 tooling commits in binary library
2912,36b50f24,2026-04-07T12:21:07-07:00,success,135168,38930304,Rename PS1 scene verification to bringup status
2913,9fe0bcad,2026-04-07T12:32:03-07:00,success,135168,38930304,Fix VLM setup download command
2914,a5af8a5a,2026-04-07T13:24:49-07:00,success,135168,38930304,Fix VLM compare enum fallback
2915,bc2bd966,2026-04-07T13:25:11-07:00,success,135168,38930304,Add PS1 VLM scene validator workflow
2916,11611e6f,2026-04-07T13:28:20-07:00,success,135168,38930304,Fix binary library append sequencing
2917,9b4f55cd,2026-04-07T13:40:07-07:00,success,135168,38930304,Embed VLM scene verdict in review HTML
2918,2dc80b71,2026-04-07T13:54:27-07:00,success,135168,38930304,Auto-resolve local VLM runtime for scene fix
2919,94d75d63,2026-04-07T14:00:38-07:00,success,135168,38930304,Add VLM verdicts to binary scene sweeps
2920,4c4a24da,2026-04-07T14:16:43-07:00,success,135168,38930304,Expand VLM scene pack trust metrics
2921,70701d95,2026-04-07T14:20:32-07:00,success,135168,38930304,Add VLM scene pack hand review page
2922,a0eb6d85,2026-04-08T08:45:05-07:00,success,135168,38930304,Add single-frame scene annotation review tool
2923,4c0df760,2026-04-08T08:46:18-07:00,success,135168,38930304,Fix scene review server absolute frame paths
2924,68377f07,2026-04-08T08:52:57-07:00,success,135168,38930304,Add title screen and Johnny capture to scene review
2925,eb8aa91d,2026-04-08T08:55:16-07:00,success,135168,38930304,Simplify scene review to single-image tagging
2926,e89df15c,2026-04-08T08:56:03-07:00,success,135168,38930304,Move scene review navigation above image
2927,b1606554,2026-04-08T08:57:22-07:00,success,135168,38930304,Fix scene review image load after nav cleanup
2928,0e55b3b1,2026-04-08T08:58:03-07:00,success,135168,38930304,Shrink scene review screenshot display
2929,6fc91981,2026-04-08T08:58:48-07:00,success,135168,38930304,Add quick screen-state buttons to scene review
2930,4a9d9b9a,2026-04-08T08:59:54-07:00,success,135168,38930304,Add ocean and island quick review buttons
2931,009cf45b,2026-04-08T09:07:35-07:00,success,135168,38930304,Make scene review controls uniform size
2932,3c243b7a,2026-04-08T09:10:24-07:00,success,135168,38930304,Add scene review carry-forward and finish actions
2933,c40fab30,2026-04-08T09:31:56-07:00,success,135168,38930304,Add late-start PS1 scene capture filtering
2934,1f8653b7,2026-04-08T09:45:05-07:00,success,135168,38930304,Thread late-start capture through PS1 checks
2935,414e313d,2026-04-08T09:54:21-07:00,success,135168,38930304,Add late-start filtering to binary scene sweeps
2936,c3502e17,2026-04-08T10:04:16-07:00,success,135168,38930304,Default PS1 scene tools to late capture windows
2937,cb9f27b0,2026-04-08T10:14:50-07:00,success,135168,38930304,Preserve scene tail when capture starts late
2938,0f03cf53,2026-04-08T10:26:18-07:00,success,135168,38930304,Default reference capture to late scene windows
2939,056d8b13,2026-04-08T10:27:57-07:00,success,135168,38930304,Use filtered frames for reference capture output
2940,e9e0556b,2026-04-08T10:34:52-07:00,success,135168,38930304,Write final result JSON for reference captures
2941,cc60cd38,2026-04-08T10:44:55-07:00,success,135168,38930304,Rewrite reference result paths to kept artifacts
2942,1c044521,2026-04-08T11:04:50-07:00,success,135168,38930304,Filter legacy scene review inputs by start frame
2943,121e6fd1,2026-04-08T11:35:50-07:00,success,135168,38930304,Aim fishing review at near-correct late frames
2944,ae9caa5d,2026-04-08T11:49:20-07:00,success,135168,38930304,Use reviewed scene capture windows
2945,44d8b4c1,2026-04-08T11:56:00-07:00,success,135168,38930304,Use scene windows in legacy frame filters
2946,9ac5797f,2026-04-08T11:57:54-07:00,success,135168,38930304,Align compare windows to reviewed scene starts
2947,c32aa8dd,2026-04-08T12:05:08-07:00,success,135168,38930304,Use reviewed windows in batch scene regtests
2948,0251b83d,2026-04-08T12:15:37-07:00,success,135168,38930304,Use reviewed windows in audit scene runs
2949,83d010c1,2026-04-08T12:25:57-07:00,success,135168,38930304,Support seeded reviewed reference captures
2950,cc30d4ee,2026-04-08T12:35:43-07:00,success,135168,38930304,Fix audit batch empty start-frame forwarding
2951,1250f39b,2026-04-08T12:45:43-07:00,success,135168,38930304,Clarify reviewed scene-start defaults
2952,91137a57,2026-04-08T12:55:42-07:00,success,135168,38930304,Use reviewed windows in host scene capture
2953,ef7dfdcb,2026-04-08T13:05:54-07:00,success,135168,38930304,Add late-window filtering to run-regtest
2954,dbb47e15,2026-04-08T13:17:28-07:00,success,135168,38930304,Pass late windows through Docker regtest path
2955,25b535c3,2026-04-08T13:39:42-07:00,success,135168,38930304,Use reviewed windows in host review refresh
2956,ad8232ca,2026-04-08T13:47:35-07:00,success,135168,38930304,Fix reviewed-window host review verifier
2957,77114c67,2026-04-08T13:57:42-07:00,success,135168,38930304,Default regtest-scene to reviewed windows
2958,15ed20ed,2026-04-08T14:07:23-07:00,success,135168,38930304,Fix regtest scene capture-range defaults
2959,5bcce5ff,2026-04-08T14:17:59-07:00,success,135168,38930304,Fix nested regtest frame filtering
2960,5557cfcc,2026-04-08T14:27:19-07:00,success,135168,38930304,Fix nested regtest analysis frame discovery
2961,8721b7b2,2026-04-08T14:37:09-07:00,success,135168,38930304,Fix nested result frame filtering
2962,c3ecb17b,2026-04-08T14:47:01-07:00,success,135168,38930304,Fix nested regtest run rendering
2963,580b0bf3,2026-04-08T14:56:54-07:00,success,135168,38930304,Fix nested stable-tail frame discovery
2964,fdf684ff,2026-04-08T15:07:22-07:00,success,135168,38930304,Fix nested reference frame indexing
2965,934d9675,2026-04-08T15:17:27-07:00,success,135168,38930304,Fix nested VLM frame collection
2966,b43f458e,2026-04-08T15:27:29-07:00,success,135168,38930304,Fix nested classifier frame collection
